,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,FISCAL_YEAR,ATS SYSTEM CODE,LOCATION_CODE,LOCATION_NAME,BEDS NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,Location 1
1092,,3058990001,1930.0,2015.0,2018.0,,979043.0,168953.0,2018,20K170      ,K170,Ralph A. Fabrizio School,332000010170,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1915 12:00:00 AM,Open,K170,619 72ND STREET,NY,979054.0,168939.0,310,43,13400,3058990001,BK31,Bay Ridge                                                                  ,ZHEN WU,PRINCIPAL,718-491-8400,718-491-8405,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 4- Brooklyn South,,,,,"619 72ND STREET
BROOKLYN, NY 11209
(40.630373, -74.018719)"
1093,,4078700074,2001.0,0.0,0.0,,1059501.0,211156.0,2018,26Q266      ,Q266,P.S./I.S. 266,342600010266,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",07/01/2003 12:00:00 AM,Open,Q266,74-10 COMMONWEALTH BOULEVARD,NY,1059503.0,211228.0,413,23,156700,4078700074,QN43,Bellerose                                                                  ,Ayanna Greenidge,I.A. PRINCIPAL,718-479-3920,718-479-2482,26,Q826,COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 4- Queens North,,,,,"74-10 COMMONWEALTH BOULEVARD
QUEENS, NY 11426
(40.746128, -73.728415)"
1094,,3039490018,1978.0,0.0,0.0,,1014933.0,186381.0,2018,19K290      ,K290,P.S. 290 Juan Morel Campos,331900010290,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1979 12:00:00 AM,Open,K290,135 SCHENCK AVENUE,NY,1014934.0,186376.0,305,37,119800,3039490018,BK82,East New York                                                              ,BRIGITTE NEWELL,PRINCIPAL,718-647-1113,718-827-5842,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 7- Brooklyn North,,,,,"135 SCHENCK AVENUE
BROOKLYN, NY 11207
(40.678182, -73.889375)"
1095,,3017730014,1950.0,2018.0,0.0,,1000532.0,191998.0,2018,16K627      ,K627,Brighter Choice Community School,331600010627,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/2008 12:00:00 AM,Open,K304,280 HART STREET,NY,1000534.0,191999.0,303,36,28100,3017730014,BK35,Stuyvesant Heights                                                         ,FABAYO MC INTOSH - GOR,PRINCIPAL,718-574-2378,718-443-0639,16,K816,COMMUNITY SCHOOL DISTRICT 16,"AMON, RAHESHA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 6- Brooklyn North,,,,,"280 HART STREET
BROOKLYN, NY 11206
(40.693654, -73.941278)"
1096,,2026640001,1900.0,1987.0,0.0,,1010338.0,235450.0,2018,07X025      ,X025,P.S. 025 Bilingual School,320700010025,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",07/01/1897 12:00:00 AM,Open,X025,811 EAST 149 STREET,NY,1010339.0,235451.0,201,8,7900,2026640001,BX34,Melrose South-Mott Haven North                                             ,Carmen Toledo-Guerrero,PRINCIPAL,718-292-2995,718-292-2997,7,X807,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, ELISA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 6- Bronx,,,,,"811 EAST 149 STREET
BRONX, NY 10455
(40.812895, -73.905751)"
1097,,5000180015,1965.0,2005.0,0.0,,962159.0,172324.0,2018,31R010      ,R010,Fort Hill Collaborative Elementary School,353100010010,DOE,General Academic,Elementary,"0K,01,02,03,SE","0K,01,02,03,04,05",07/01/2014 12:00:00 AM,Open,R016,80 MONROE AVENUE,NY,962160.0,172324.0,501,49,1100,5000180015,SI22,West New Brighton-New Brighton-St. George                                  ,Jennifer Gonzalez Funes,PRINCIPAL,718-420-5115,718-420-5118,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Field Support Center - Staten Island,"MORAN, KEVIN",School Support Team 1- Staten Island,,,,,"80 MONROE AVENUE
STATEN ISLAND, NY 10301
(40.639638, -74.079594)"
1098,,5000180015,1965.0,2005.0,0.0,,962159.0,172324.0,2018,31R016      ,R016,P.S. 016 John J. Driscoll,353100010016,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1966 12:00:00 AM,Open,R016,80 MONROE AVENUE,NY,962160.0,172324.0,501,49,1100,5000180015,SI22,West New Brighton-New Brighton-St. George                                  ,Michele Ramos,PRINCIPAL,718-447-0124,718-447-5398,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Field Support Center - Staten Island,"MORAN, KEVIN",School Support Team 2- Staten Island,,,,,"80 MONROE AVENUE
STATEN ISLAND, NY 10301
(40.639638, -74.079594)"
1099,,5000190004,1933.0,1991.0,2014.0,,962252.0,173482.0,2018,31R600      ,R600,Ralph R. McKee Career and Technical Education High,353100011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",07/01/1935 12:00:00 AM,Open,R600,290 ST MARKS PLACE,NY,962253.0,173483.0,501,49,900,5000190004,SI22,West New Brighton-New Brighton-St. George                                  ,SHARON HENRY,PRINCIPAL,718-420-2600,718-981-8776,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Field Support Center - Staten Island,"MORAN, KEVIN",School Support Team 1- Staten Island,,,,,"290 ST MARKS PLACE
STATEN ISLAND, NY 10301
(40.64282, -74.079263)"
1100,,4017140018,1992.0,0.0,0.0,,1020606.0,214729.0,2018,30Q092      ,Q092,P.S. 092 Harry T. Stewart Sr.,343000010092,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1913 12:00:00 AM,Open,Q292,99-01 34 AVENUE,NY,1020606.0,214729.0,403,21,37700,4017140018,QN26,North Corona                                                               ,PASQUALE BARATTA,PRINCIPAL,718-533-1013,718-533-1083,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 5- Queens North,,,,,"99-01 34 AVENUE
QUEENS, NY 11368
(40.755983, -73.868773)"
1101,,4028790031,1931.0,1997.0,2008.0,,1017994.0,206363.0,2018,24Q102      ,Q102,P.S. 102 Bayview,342400010102,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",07/01/1923 12:00:00 AM,Open,Q102,55-24 VAN HORN STREET,NY,1017994.0,206364.0,404,25,47900,4028790031,QN50,Elmhurst-Maspeth                                                           ,William Ko,PRINCIPAL,718-446-3308,718-672-3101,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 4- Queens North,,,,,"55-24 VAN HORN STREET
QUEENS, NY 11373
(40.733033, -73.878243)"
1102,,3057990038,2010.0,2009.0,0.0,,978604.0,172270.0,2018,20K971      ,K971,"School of Math, Science, and Healthy Living",332000010971,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/2010 12:00:00 AM,Open,K971,6214 4TH AVENUE,NY,978604.0,172271.0,307,38,7200,3057990038,BK32,Sunset Park West                                                           ,Ruth Stanislaus,PRINCIPAL,718-765-2200,718-765-2205,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 4- Brooklyn South,,,,,"6214 4TH AVENUE
BROOKLYN, NY 11220
(40.639518, -74.020343)"
1103,,1019320010,1963.0,1963.0,0.0,,998388.0,234573.0,2018,05M154      ,M154,P.S. 154 Harriet Tubman,310500010154,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1964 12:00:00 AM,Open,M154,250 WEST 127 STREET,NY,998395.0,234568.0,110,9,22400,1019320010,MN03,Central Harlem North-Polo Grounds                                          ,ELIZABETH JARRETT,PRINCIPAL,212-864-2400,212-864-3933,5,M805,COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 6- Manhattan,,,,,"250 WEST 127 STREET
MANHATTAN, NY 10027
(40.810499, -73.948902)"
1104,,1019320010,1963.0,1963.0,0.0,,998388.0,234573.0,2018,84M065      ,M065,Democracy Prep Endurance Charter School,310500861001,Charter,General Academic,Secondary School,"06,07,08,09,10,11,SE","06,07,08,09,10,11,12",07/01/2012 12:00:00 AM,Open,M154,250 WEST 127 STREET,NY,998395.0,234568.0,110,9,22400,1019320010,MN03,Central Harlem North-Polo Grounds                                          ,Margaret Marrer,PRINCIPAL,212-316-7602,,5,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"250 WEST 127 STREET
MANHATTAN, NY 10027
(40.810499, -73.948902)"
1105,INDIVIDUAL LANDMARK,1020820028,1886.0,1989.0,1992.0,,999369.0,241251.0,2018,84M353      ,M353,New Heights Academy Charter School,310600860887,Charter,General Academic,Secondary School,"05,06,07,08,09,10,11,12","05,06,07,08,09,10,11,12",07/01/2006 12:00:00 AM,Open,MANN,1818 AMSTERDAM AVENUE,NY,999369.0,241251.0,109,7,23700,1020820028,MN04,Hamilton Heights                                                           ,Fred Givens III/Denise Linares,PRINCIPAL,212-283-5400,917-507-9314,6,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"1818 AMSTERDAM AVENUE
MANHATTAN, NY 10031
(40.82884, -73.945368)"
1106,INDIVIDUAL LANDMARK,4091830001,1900.0,2017.0,0.0,,1026914.0,193592.0,2018,27Q066      ,Q066,P.S. 066 Jacqueline Kennedy Onassis,342700010066,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1898 12:00:00 AM,Open,Q066,85-11 102 STREET,NY,1026915.0,193593.0,409,32,2400,4091830001,QN54,Richmond Hill                                                              ,HELEN DESARIO,PRINCIPAL,718-849-0184,718-846-6889,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,"85-11 102 STREET
QUEENS, NY 11418
(40.697941, -73.846135)"
1107,,3046230028,1953.0,2005.0,2004.0,,1004327.0,178786.0,2018,18K268      ,K268,P.S. 268 Emma Lazarus,331800010268,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1953 12:00:00 AM,Open,K268,133 EAST  53 STREET,NY,1004349.0,178801.0,317,41,86600,3046230028,BK96,Rugby-Remsen Village                                                       ,Sylvia Fairclough,PRINCIPAL,718-773-5332,718-493-7448,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 3- Brooklyn South,,,,,"133 EAST 53 STREET
BROOKLYN, NY 11203
(40.657421, -73.92756)"
1108,,3062780022,1936.0,0.0,0.0,,980451.0,164786.0,2018,20K201      ,K201,J.H.S. 201 The Dyker Heights,332000010201,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1925 12:00:00 AM,Open,K201,8010 12 AVENUE,NY,980433.0,164811.0,310,43,16600,3062780022,BK30,Dyker Heights                                                              ,Robert Ciulla,PRINCIPAL,718-833-9363,718-836-1786,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 4- Brooklyn South,,,,,"8010 12 AVENUE
BROOKLYN, NY 11228
(40.619043, -74.013749)"
1109,,2043580001,1939.0,2010.0,2015.0,,1022772.0,252791.0,2018,11X288      ,X288,Collegiate Institute for Math and Science,321100011288,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",09/08/2004 12:00:00 AM,Open,X415,925 ASTOR AVENUE,NY,1022774.0,252791.0,211,13,32400,2043580001,BX07,Bronxdale                                                                  ,Fredrick Nelson,PRINCIPAL,718-944-3635,718-652-3525,11,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
1110,,2043580001,1939.0,2010.0,2015.0,,1022772.0,252791.0,2018,11X299      ,X299,Astor Collegiate Academy,321100011299,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",09/08/2004 12:00:00 AM,Open,X415,925 ASTOR AVENUE,NY,1022774.0,252791.0,211,13,32400,2043580001,BX07,Bronxdale                                                                  ,Sandra Burgos,PRINCIPAL,718-944-3418,718-944-3638,11,HS08,,,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
1111,,2043580001,1939.0,2010.0,2015.0,,1022772.0,252791.0,2018,11X508      ,X508,Bronxdale High School,321100011508,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2011 12:00:00 AM,Open,X415,925 ASTOR AVENUE,NY,1022774.0,252791.0,211,13,32400,2043580001,BX07,Bronxdale                                                                  ,Carolyne Quintana,PRINCIPAL,718-944-3655,718-944-3662,11,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
1112,,2043580001,1939.0,2010.0,2015.0,,1022772.0,252791.0,2018,11X509      ,X509,High School of Language and Innovation,321100011509,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",07/01/2011 12:00:00 AM,Open,X415,925 ASTOR AVENUE,NY,1022774.0,252791.0,211,13,32400,2043580001,BX07,Bronxdale                                                                  ,Julie Nariman,PRINCIPAL,718-944-3625,718-944-3641,11,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
1113,,2043580001,1939.0,2010.0,2015.0,,1022772.0,252791.0,2018,11X542      ,X542,Pelham Preparatory Academy,321100011542,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2003 12:00:00 AM,Open,X415,925 ASTOR AVENUE,NY,1022774.0,252791.0,211,13,32400,2043580001,BX07,Bronxdale                                                                  ,BENVENUTO FERRON,PRINCIPAL,718-944-3601,718-944-3479,11,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
1114,,1021230045,2007.0,0.0,0.0,,1001239.0,244704.0,2018,06M552      ,M552,Gregorio Luperon High School for Science and Mathe,310600011552,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",06/05/1996 12:00:00 AM,Open,M876,501 WEST 165TH STREET,NY,1001244.0,244702.0,112,10,25100,1021230045,MN36,Washington Heights South                                                   ,Yecenia Delarosa,I.A. PRINCIPAL,212-928-1202,212-928-1309,6,HS07,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,HS07,H.S. Network 07 Superintendent Office,"CONYERS, DONALD","501 WEST 165TH STREET
MANHATTAN, NY 10032
(40.8381, -73.9383)"
1115,,3062390001,1936.0,2009.0,0.0,,985843.0,161849.0,2018,20K186      ,K186,P.S. 186 Dr. Irving A Gladstone,332000010186,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1923 12:00:00 AM,Open,K186,7601 19 AVENUE,NY,985844.0,161850.0,311,47,27400,3062390001,BK28,Bensonhurst West                                                           ,BAYAN CADOTTE,PRINCIPAL,718-236-7071,718-331-9181,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 4- Brooklyn South,,,,,"7601 19 AVENUE
BROOKLYN, NY 11214
(40.610917, -73.994258)"
1116,,4006960014,1923.0,2013.0,1992.0,,1008084.0,216819.0,2018,30Q070      ,Q070,P.S. 070,343000010070,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1924 12:00:00 AM,Open,Q070,30-45 42 STREET,NY,1008084.0,216819.0,401,22,14900,4006960014,QN70,Astoria                                                                    ,DONNA CONDILES GELLER,PRINCIPAL,718-728-4646,718-728-5817,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 5- Queens North,,,,,"30-45 42 STREET
QUEENS, NY 11103
(40.761762, -73.913964)"
1117,,5066130001,1972.0,2010.0,2010.0,,930452.0,131811.0,2018,31R455      ,R455,Tottenville High School,353100011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1972 12:00:00 AM,Open,R455,100 LUTEN AVENUE,NY,930477.0,131756.0,503,51,19800,5066130001,SI01,Annadale-Huguenot-Prince's Bay-Eltingville                                 ,Joseph Scarmato,PRINCIPAL,718-668-8800,718-317-0962,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Field Support Center - Staten Island,"MORAN, KEVIN",School Support Team 1- Staten Island,,,,,"100 LUTEN AVENUE
STATEN ISLAND, NY 10312
(40.528152, -74.193431)"
1118,,3080180001,1961.0,2003.0,0.0,,1008891.0,170779.0,2018,18K068      ,K068,I.S. 068 Isaac Bildersee,331800010068,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1964 12:00:00 AM,Open,K068,956 EAST  82 STREET,NY,1008892.0,170778.0,318,46,95600,3080180001,BK50,Canarsie                                                                   ,Merve Williams,PRINCIPAL,718-241-4800,718-241-5582,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 3- Brooklyn South,,,,,"956 EAST 82 STREET
BROOKLYN, NY 11236
(40.635388, -73.911215)"
1119,,3046730001,1931.0,1998.0,2012.0,,1002855.0,177222.0,2018,18K135      ,K135,P.S. 135 Sheldon A. Brookner,331800010135,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1923 12:00:00 AM,Open,K135,684 LINDEN BOULEVARD,NY,1002855.0,177223.0,317,41,87000,3046730001,BK91,East Flatbush-Farragut                                                     ,Trevlyn Mcrae,PRINCIPAL,718-693-4363,718-941-0847,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 3- Brooklyn South,,,,,"684 LINDEN BOULEVARD
BROOKLYN, NY 11203
(40.653093, -73.932949)"
1120,,3047690025,1926.0,2011.0,0.0,,1003427.0,173437.0,2018,18K208      ,K208,P.S. 208 Elsa Ebeling,331800010208,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1927 12:00:00 AM,Open,K208,4801 AVENUE D,NY,1003427.0,173437.0,317,45,84000,3047690025,BK91,East Flatbush-Farragut                                                     ,Nakoley Renville,PRINCIPAL,718-629-1670,718-451-0185,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 3- Brooklyn South,,,,,"4801 AVENUE D
BROOKLYN, NY 11203
(40.6427, -73.930898)"
1121,,4110180021,1939.0,0.0,0.0,,1052824.0,194016.0,2018,29Q136      ,Q136,P.S. 136 Roy Wilkins,342900010136,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1928 12:00:00 AM,Open,Q136,201-15 115 AVENUE,NY,1052824.0,194016.0,412,27,52000,4110180021,QN08,St. Albans                                                                 ,TANYA WALKER,PRINCIPAL,718-465-2286,718-464-0040,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,"201-15 115 AVENUE
QUEENS, NY 11412
(40.69894, -73.752694)"
1122,,4116730001,1930.0,0.0,0.0,,1036933.0,186771.0,2018,27Q155      ,Q155,P.S. 155,342700010155,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1931 12:00:00 AM,Open,Q155,130-02 115 AVENUE,NY,1036931.0,186750.0,410,28,17600,4116730001,QN55,South Ozone Park                                                           ,Gregory Jacobs,PRINCIPAL,718-558-1310,718-558-1311,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,"130-02 115 AVENUE
QUEENS, NY 11420
(40.679105, -73.810067)"
1123,,3077750001,1962.0,2011.0,0.0,,1004165.0,168233.0,2018,22K326      ,K326,P.S. 326,332200010326,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",07/01/2000 12:00:00 AM,Open,K852,1800 UTICA AVENUE,NY,1004166.0,168234.0,318,45,72800,3077750001,BK58,Flatlands                                                                  ,COLLEEN DUCEY,PRINCIPAL,718-241-4828,718-763-5567,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 6- Brooklyn South,,,,,"1800 UTICA AVENUE
BROOKLYN, NY 11234
(40.628417, -73.92825)"
1124,,1013300013,2012.0,0.0,0.0,,993566.0,215912.0,2018,02M059      ,M059,P.S. 059 Beekman Hill International,310200010059,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1960 12:00:00 AM,Open,M488,231-249 EAST 56 STREET,NY,993533.0,215912.0,106,4,10800,1013300013,MN19,Turtle Bay-East Midtown                                                    ,ADELE SCHROETER,PRINCIPAL,212-888-7870,212-888-7872,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,,,,,"231-249 EAST 56 STREET
MANHATTAN, NY 10019
(40.759248, -73.967204)"
1125,,1013300013,2012.0,0.0,0.0,,993566.0,215912.0,2018,02M630      ,M630,Art and Design High School,310200011630,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",07/01/1960 12:00:00 AM,Open,M488,231-249 EAST 56 STREET,NY,993533.0,215912.0,106,4,10800,1013300013,MN19,Turtle Bay-East Midtown                                                    ,MANUEL URENA,PRINCIPAL,212-752-4340,212-752-4945,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,,HS04,HS Network 04 Superintendent Office,"ROSALES, MARISOL","231-249 EAST 56 STREET
MANHATTAN, NY 10019
(40.759248, -73.967204)"
